"Gender" "Race" "Hisp" "Age" "Relate"
NA 1 1 NA 2
2 1 1 59 2
1 NA NA 32 3
2 1 1 NA NA
NA NA 1 30 2
2 1 1 64 2
NA NA 1 NA NA
2 2 1 14 3
2 1 NA NA 2
NA 1 NA 51 3
1 1 NA NA 8
1 1 NA 49 10
2 NA NA NA 2
NA 1 1 12 3
NA 1 1 NA 3
1 1 1 40 3
NA 1 1 70 2
NA 1 1 58 2
NA NA NA NA NA
1 NA 2 20 NA
2 2 1 19 3
1 NA 1 15 NA
1 2 1 52 12
2 1 NA 50 2
1 1 1 56 12
1 NA 1 NA 2
1 1 1 82 2
2 1 1 75 2
1 2 1 NA NA
2 2 1 59 NA
NA NA NA 65 2
2 6 1 NA 12
NA 1 1 17 NA
NA NA NA NA 12
2 1 1 71 2
1 NA NA NA 2
2 NA 1 28 2
2 1 NA 45 2
2 1 1 62 2
2 1 1 NA NA
1 1 1 12 3
2 1 1 48 2
NA 1 NA 19 NA
2 1 NA 16 NA
1 NA 1 NA 2
2 1 2 36 2
2 1 1 NA NA
1 2 1 NA 2
1 NA 1 NA 2
2 NA 1 77 2
NA 1 NA NA 2
2 1 NA 48 2
2 1 1 22 3
1 1 1 19 3
NA 1 1 64 2
NA 7 1 35 2
1 9 1 13 3
1 1 1 NA 2
2 1 NA NA 3
2 NA 1 26 3
2 1 4 NA NA
1 1 1 11 NA
1 1 1 40 NA
NA NA 1 57 2
1 1 1 56 3
1 NA 1 42 NA
2 1 1 NA 2
1 1 1 NA NA
2 1 1 32 2
2 1 NA NA NA
2 1 1 NA NA
1 1 1 NA 2
1 2 NA 6 NA
1 2 1 NA NA
2 2 1 4 3
NA 1 1 57 2
1 1 NA 27 3
NA 1 NA 25 NA
NA 1 1 51 12
2 NA NA NA 2
1 1 1 24 NA
2 1 1 36 2
1 1 1 NA 7
NA 6 1 NA 3
2 6 1 2 8
2 6 NA NA 10
1 8 NA NA 6
2 1 NA 33 2
2 1 1 3 3
1 NA 1 1 NA
NA NA 3 9 3
2 1 1 38 2
NA NA 1 8 3
1 1 1 4 NA
2 1 3 NA NA
NA 1 1 10 3
2 1 NA NA 3
1 1 1 6 3
1 1 1 46 12
1 1 1 73 2
NA 1 5 NA NA
NA 1 NA 9 3
2 1 2 16 3
1 1 1 43 12
2 1 NA 65 2
2 1 NA 49 2
2 1 1 17 3
1 1 1 8 3
2 1 NA NA 2
2 6 1 33 NA
1 6 1 7 3
1 NA 1 3 3
NA 1 NA NA 3
2 1 NA 52 2
1 1 NA 20 3
1 1 1 17 NA
NA NA NA 55 2
1 1 1 28 3
2 7 NA 60 7
2 NA NA 26 2
2 1 1 32 12
2 2 1 47 NA
2 2 1 18 3
NA 2 NA NA 3
NA 1 2 NA NA
NA 1 NA NA 2
2 1 1 66 2
1 7 2 1 3
1 NA 2 NA 12
NA 2 1 NA 2
2 2 1 87 7
NA 1 1 NA 2
2 1 1 18 3
2 1 1 68 2
1 1 2 NA 2
NA 1 NA 37 2
1 NA 1 NA NA
2 1 NA NA 3
2 NA 1 73 NA
2 1 NA 17 NA
2 1 1 NA NA
2 1 NA 46 12
NA 4 1 55 NA
1 4 1 NA 3
2 6 1 NA NA
NA 6 1 33 3
2 NA 1 NA NA
2 NA 1 NA 2
1 NA 1 16 3
NA NA 1 13 3
NA NA NA 19 5
1 7 NA 43 NA
NA 7 NA 17 3
NA 7 2 13 NA
1 NA NA 20 NA
NA NA NA 13 3
2 1 1 NA 3
NA 1 1 6 NA
NA 1 1 NA 3
1 1 1 14 3
2 1 1 10 NA
1 NA 1 32 2
2 NA 1 65 2
NA 6 NA 38 NA
2 NA NA NA 3
NA NA 1 4 3
1 1 NA 69 2
2 1 2 NA 2
2 1 2 13 3
1 1 NA 10 3
2 NA 1 34 3
NA 1 1 60 2
NA NA NA 78 2
NA 2 1 6 3
NA 2 NA 4 3
2 NA NA 55 7
NA 2 1 NA 2
NA 2 NA 57 2
2 NA 1 24 3
NA 2 1 17 11
NA 2 1 39 3
NA 2 1 NA NA
NA 2 1 NA NA
NA 2 1 NA 3
1 2 NA NA 12
NA 1 1 NA NA
2 1 1 54 2
2 NA 1 NA NA
2 1 1 17 3
1 7 2 42 2
2 8 2 15 3
1 1 1 62 2
2 8 1 NA 3
2 NA 1 8 3
1 NA NA NA 2
1 2 1 NA 13
1 2 1 36 13
1 1 4 NA 2
1 2 1 30 3
1 2 1 21 3
2 NA 1 NA 2
NA 1 1 50 NA
NA 2 1 17 NA
NA 1 1 NA 2
NA 1 1 11 NA
2 1 NA 10 NA
2 NA 1 NA NA
NA 1 1 10 3
2 1 2 16 NA
NA NA NA 14 11
NA NA 5 NA 13
1 1 4 NA 13
2 NA 4 NA 13
1 1 4 68 13
1 NA 1 NA 2
1 1 1 NA 2
2 1 1 64 2
2 1 1 NA 2
1 NA NA 63 2
NA 1 1 19 NA
1 1 1 33 3
NA 1 1 NA 2
1 1 1 NA 3
2 1 1 NA NA
2 1 NA NA NA
2 NA 1 52 2
1 1 1 50 2
2 NA 1 58 2
1 2 NA 49 NA
1 NA NA 20 3
NA 2 1 17 3
NA NA 1 NA 2
NA NA 1 NA 2
2 NA 1 1 3
NA 1 1 14 NA
2 1 1 12 3
1 1 1 41 12
2 NA NA NA NA
2 1 1 70 NA
NA 1 1 36 2
1 NA 1 8 NA
1 1 1 NA 3
1 1 1 44 3
1 8 1 42 4
NA 2 NA NA NA
2 6 1 NA 2
2 2 NA NA 2
NA NA 1 NA 2
NA NA 1 25 2
NA 1 NA 2 3
NA 1 1 83 NA
1 1 NA 66 2
2 1 1 NA NA
NA 1 NA 42 2
1 1 NA 8 3
NA 1 NA NA 3
1 8 1 40 12
NA 1 1 3 NA
NA 1 NA 33 12
NA 1 1 42 NA
1 1 NA 14 3
2 NA 1 9 3
2 1 1 49 2
NA 1 1 NA NA
1 1 1 2 NA
NA 1 1 61 2
NA 1 1 42 2
2 1 1 22 11
2 1 5 59 2
2 NA 1 47 2
1 6 1 15 3
2 6 1 13 NA
NA 1 1 NA 2
2 1 NA NA NA
1 1 1 NA 2
2 NA NA NA 2
2 1 1 NA 3
1 1 1 12 NA
2 1 NA 4 NA
2 NA NA 53 2
2 1 NA 21 NA
NA 1 1 56 2
1 NA 1 NA NA
NA 1 1 71 2
2 1 1 14 3
1 NA 1 NA 2
2 2 1 19 3
NA 1 NA 61 2
2 1 NA 73 NA
2 1 2 13 3
1 1 NA 44 6
2 NA NA NA 2
2 1 1 12 3
1 NA NA NA 3
2 NA 1 NA 2
2 NA NA 13 3
NA NA 1 NA NA
NA 2 1 47 3
2 2 NA 24 8
NA NA NA NA NA
1 1 1 NA 2
2 1 1 65 NA
1 1 NA 15 3
1 8 1 NA NA
1 8 NA 36 12
NA 1 1 48 NA
1 1 1 NA 2
2 1 1 82 2
NA NA 1 32 3
1 1 1 21 3
NA 1 1 52 12
1 1 1 52 2
NA 1 1 57 2
1 NA 1 29 NA
NA 1 2 43 2
1 1 2 18 3
2 1 NA NA NA
1 NA 1 8 3
1 1 1 NA NA
2 NA 1 NA NA
1 2 1 42 4
2 1 NA 60 2
NA 1 1 9 3
1 NA 1 5 NA
2 1 1 42 NA
NA NA NA 37 2
2 1 4 NA 3
1 1 5 NA NA
2 2 1 25 12
NA NA 2 42 2
1 1 2 13 NA
2 1 NA 11 NA
2 4 1 NA 2
NA NA 1 NA 3
NA 1 1 NA NA
1 6 1 7 3
2 2 1 73 2
2 2 1 41 5
1 2 1 NA 8
2 2 1 69 6
2 NA 1 24 11
2 1 1 31 2
1 1 NA NA NA
2 1 1 9 NA
2 NA 1 40 2
2 NA 1 5 3
NA NA NA 2 3
2 1 1 89 NA
1 NA 1 41 NA
1 NA NA NA 3
2 1 1 2 NA
1 2 1 2 3
NA NA 1 1 3
NA 1 1 24 NA
2 NA 1 NA 2
2 1 NA 56 11
2 8 NA 60 2
1 8 NA 20 3
2 1 1 NA 2
NA NA 1 58 2
2 2 1 41 NA
1 NA 1 13 NA
2 NA 1 7 3
2 1 NA NA 2
2 1 1 2 NA
1 NA NA 73 NA
1 2 1 NA 11
NA NA 2 39 NA
2 1 NA 11 3
2 1 2 2 NA
1 1 3 NA NA
NA 2 1 38 NA
NA 2 1 27 8
1 2 NA 27 8
1 2 1 10 NA
NA 1 1 55 2
NA 1 1 52 2
NA 1 NA NA NA
2 NA 1 NA 2
1 1 NA 18 3
2 1 NA NA 2
NA 1 NA NA 2
2 1 2 13 3
NA 1 1 NA 2
NA 1 1 10 3
NA 1 NA NA NA
1 1 1 NA 2
1 1 1 21 3
2 NA 1 52 2
2 1 NA 19 3
2 1 1 NA NA
NA 1 1 47 2
1 1 NA 12 3
1 NA 1 31 11
NA 2 1 12 NA
1 NA NA 3 3
2 NA 1 44 2
2 1 NA NA NA
2 3 1 66 6
NA NA 1 NA NA
NA 1 NA NA 2
1 7 5 25 13
2 1 5 NA 13
2 1 1 NA NA
2 NA 1 NA 12
1 1 1 28 12
2 1 1 NA 12
2 1 1 4 13
NA 1 1 2 NA
2 1 NA 52 2
2 2 1 NA NA
NA 2 1 4 8
1 1 2 94 7
NA 1 2 NA NA
1 1 1 22 3
2 NA 1 20 NA
2 NA 1 NA 2
2 NA NA 42 2
2 1 2 NA NA
2 NA 1 NA 8
2 2 1 NA NA
2 NA 1 38 5
2 1 1 NA 12
NA 6 1 28 NA
2 1 1 54 2
1 NA NA 51 12
NA NA NA NA 2
NA 1 1 69 2
NA NA 1 66 2
NA 1 1 NA 2
1 1 1 49 2
1 1 1 14 NA
NA 1 1 11 3
2 1 1 54 2
2 NA NA 67 2
1 2 NA NA 8
2 1 1 67 2
1 NA NA NA NA
1 1 NA 40 13
2 NA 1 29 13
2 1 1 61 3
1 NA 1 30 2
NA NA 1 60 2
NA 2 1 54 12
1 9 NA NA NA
1 NA 1 NA 2
NA 1 1 4 3
2 NA 1 57 2
2 NA 2 51 2
1 NA 2 NA 5
1 NA 1 NA NA
1 1 1 2 3
2 1 1 NA 3
NA 1 1 55 12
2 1 1 27 12
NA 1 1 64 NA
1 3 1 80 NA
NA 1 2 NA 12
NA 1 1 12 3
2 1 1 10 3
2 1 1 6 NA
2 NA NA 46 2
NA 2 NA NA 6
NA NA 1 55 3
2 NA 1 50 3
NA NA NA NA 2
NA 1 1 50 NA
1 1 NA 14 3
2 1 1 60 2
1 1 NA 64 6
2 NA 1 NA 2
1 6 1 19 3
2 6 NA 90 NA
1 1 NA NA 2
1 1 NA NA NA
2 1 2 13 3
2 NA 1 NA 2
1 1 1 49 2
NA 1 NA 18 NA
1 5 1 21 NA
2 1 1 NA NA
2 5 1 51 12
2 NA 1 51 2
NA 1 1 18 3
1 1 1 NA 3
NA 1 NA 54 2
1 1 1 22 3
2 NA 1 16 3
2 NA 1 NA 2
2 1 NA 54 2
NA NA 1 54 NA
2 NA 1 NA 3
NA 1 1 34 2
1 1 NA NA 5
2 1 1 NA 2
1 1 1 37 3
NA NA 1 NA 2
NA NA 1 4 NA
1 2 2 22 3
2 1 1 56 12
1 2 1 54 11
1 NA NA NA NA
1 NA 1 NA 2
2 1 NA 14 3
2 NA 2 NA 3
1 1 2 8 NA
1 NA NA NA NA
NA NA 2 12 3
1 1 1 52 2
1 NA NA 15 NA
1 1 1 15 3
2 1 NA 78 NA
1 1 NA NA NA
2 NA 1 NA 2
1 NA 1 NA 3
NA NA 1 NA 8
NA 1 NA NA NA
1 1 NA 22 3
1 NA 1 21 3
2 NA NA 23 2
NA 3 3 21 3
2 1 NA NA 2
NA 1 1 NA 2
NA 1 1 78 9
2 1 1 NA 2
1 1 1 24 3
2 1 1 NA 2
NA NA 1 61 12
2 NA NA 65 2
1 1 NA 60 3
1 1 1 58 3
NA NA 1 NA 2
2 NA 1 13 3
NA 1 1 68 2
1 1 1 NA 2
2 1 1 17 3
2 NA NA 61 2
NA 6 1 60 2
1 1 NA 54 2
NA 1 1 25 3
NA 1 1 17 NA
2 1 1 34 NA
2 NA 1 3 NA
2 1 1 NA 2
2 3 1 47 2
1 1 1 17 NA
NA 1 1 NA 2
1 1 1 26 3
NA 1 1 21 NA
NA 1 NA NA 2
1 1 1 8 NA
2 1 1 4 NA
2 1 NA 28 12
2 1 NA 77 NA
2 1 1 46 NA
1 1 1 19 NA
NA 1 1 15 3
NA NA 3 20 8
1 1 NA NA 2
NA 1 1 NA NA
2 NA 1 15 3
2 NA NA 72 NA
2 2 1 52 2
NA 2 1 13 3
NA 2 1 1 8
NA 2 1 NA NA
NA 2 NA 14 3
2 NA NA 76 NA
NA 1 5 14 3
2 1 1 77 2
1 NA 3 NA 3
1 1 1 NA NA
2 NA 1 11 3
1 1 NA 9 3
2 6 1 54 3
2 6 1 24 8
NA NA 1 21 NA
2 NA 2 29 NA
1 NA 2 11 3
NA 7 2 NA NA
NA NA 1 52 3
1 2 NA NA 3
2 1 2 NA NA
NA 2 NA 74 NA
2 NA 1 NA 2
1 1 1 20 3
2 1 NA NA 3
2 1 1 47 3
2 1 1 21 NA
NA NA 1 58 NA
NA NA NA 27 8
1 1 1 49 3
2 NA NA 54 2
2 1 NA 17 3
2 1 1 16 3
2 1 1 51 2
NA 1 1 53 3
2 NA 1 12 8
1 1 NA 48 10
1 NA NA NA 6
1 1 1 37 12
2 1 4 61 12
2 9 1 NA NA
NA 9 NA 22 5
1 NA 1 19 5
NA 1 NA 52 2
2 1 NA 56 2
2 NA NA NA 2
2 1 NA 18 NA
NA NA 1 48 2
1 6 1 19 NA
1 1 1 22 3
2 8 5 NA 2
2 8 5 18 NA
NA 2 1 56 2
NA NA NA 64 2
NA 1 1 35 3
2 NA 1 58 2
1 1 1 18 3
2 1 1 28 2
2 1 1 19 12
NA 1 1 54 2
2 8 4 NA 2
1 1 4 7 3
2 NA 4 4 3
2 1 1 59 2
2 6 NA NA 2
1 NA 1 31 NA
1 6 NA 27 3
2 NA 2 NA 2
1 7 2 NA 3
1 NA NA NA NA
1 1 1 6 3
2 1 1 NA 3
NA 1 1 22 NA
2 NA 1 NA 3
NA 1 1 10 NA
NA NA 1 NA 2
2 2 NA 75 NA
NA 1 1 NA 2
2 1 NA NA 8
2 NA 3 7 3
NA 2 3 NA NA
NA 1 NA NA 2
2 1 5 NA 2
NA 1 1 NA 2
1 1 1 NA 2
1 1 1 15 3
2 1 1 12 3
2 1 1 38 2
NA 1 1 37 3
1 NA 1 25 8
2 1 1 38 10
1 1 1 NA 2
2 1 1 23 2
2 NA 1 NA NA
2 1 1 NA 2
2 1 NA 28 NA
2 5 1 64 2
1 1 1 61 3
1 1 NA 57 3
1 7 NA NA 3
2 NA 1 NA 2
1 1 1 NA 3
1 1 1 63 6
1 3 1 18 NA
2 3 1 NA NA
2 1 1 65 2
1 7 2 59 NA
2 1 NA 18 NA
1 1 NA 13 3
2 NA 1 12 NA
NA NA NA 39 NA
NA NA 2 14 3
2 NA 2 NA 2
NA NA NA NA NA
2 1 NA NA 2
NA NA 1 NA NA
1 1 NA 17 3
1 NA 1 NA 2
2 1 1 63 2
2 1 2 NA 2
2 1 2 2 3
2 1 NA NA 2
2 1 1 27 3
2 1 1 67 NA
1 1 NA 23 13
NA NA 1 67 2
2 1 1 NA NA
1 1 1 13 NA
2 1 1 NA 3
2 1 1 NA 2
2 NA 1 21 NA
2 NA 1 NA 2
NA NA NA NA NA
2 1 1 16 3
1 1 1 17 NA
2 1 1 30 2
2 1 1 NA 2
1 NA 1 52 NA
NA NA 1 49 3
1 NA NA 40 12
NA NA 1 55 2
2 1 1 NA 2
2 1 5 12 3
1 1 NA 8 3
1 7 1 NA NA
2 1 1 63 2
1 NA 1 NA 12
1 1 NA 8 NA
2 1 NA NA 7
NA NA 1 NA 7
NA 1 NA 52 2
2 1 NA 29 NA
NA 1 1 15 3
2 1 1 NA 2
1 2 NA 23 8
2 1 1 52 2
NA 1 NA 41 NA
2 1 NA 70 2
1 NA NA NA 2
1 1 2 NA 3
1 1 1 42 NA
1 1 1 52 2
2 1 1 19 3
2 1 1 76 NA
NA 1 NA NA NA
NA 1 1 33 3
NA 1 1 58 2
1 NA 1 50 NA
1 NA 1 NA NA
NA 6 1 NA 2
2 1 NA 8 3
1 1 NA 4 3
2 1 1 61 2
2 NA NA NA 2
1 2 NA 28 2
NA 2 NA NA NA
NA NA 1 47 2
1 NA 1 19 3
NA 3 1 NA 3
NA 4 1 NA 2
2 4 NA 20 3
1 4 NA 12 NA
2 NA 1 NA 2
2 1 NA NA 2
2 1 1 15 3
NA 1 1 62 NA
1 NA NA NA NA
NA NA NA 33 12
1 1 1 19 3
1 1 1 NA 2
NA NA 1 NA 7
NA NA 1 11 3
1 1 NA 9 NA
2 1 1 NA 2
2 NA 1 NA 2
2 1 1 11 NA
1 NA NA 35 12
NA 1 NA NA 2
1 NA NA NA 3
2 1 NA 16 NA
1 NA 1 NA 2
1 1 1 46 6
2 NA 1 45 NA
2 2 1 10 NA
NA 2 NA 34 NA
1 1 1 NA NA
1 NA NA NA 3
1 NA 1 3 3
2 1 2 67 2
1 NA NA 93 NA
1 NA 2 NA 11
1 NA 1 49 NA
2 NA 1 89 7
2 NA 1 51 2
2 NA NA 70 2
1 1 1 NA 2
2 1 1 17 3
NA 1 NA 74 NA
2 1 NA 37 2
2 NA 1 13 3
1 NA NA 8 3
NA NA 1 NA NA
NA 1 1 NA 2
NA NA NA NA NA
NA 2 NA 18 3
NA 1 1 NA NA
2 NA 1 NA 3
1 1 NA 73 7
2 1 5 79 11
NA 1 1 NA 2
NA NA 1 NA NA
NA 1 1 56 3
1 NA 1 50 3
2 1 NA 59 NA
2 NA 1 66 2
NA 1 2 26 3
1 NA 1 NA NA
2 NA 1 NA 2
2 NA NA 31 NA
2 1 NA NA NA
2 1 1 NA 2
1 NA 1 11 5
1 1 NA 79 NA
NA 1 1 8 3
2 1 1 NA 3
NA NA NA 43 NA
2 1 1 NA NA
NA NA 1 16 3
NA NA 1 13 NA
NA NA 5 65 2
1 NA NA 63 2
2 1 NA NA NA
NA 1 1 NA 8
NA NA 1 NA 3
2 NA 1 NA 2
2 1 1 18 4
NA NA 1 67 2
NA 1 1 NA 2
NA 1 NA NA 3
1 1 NA 7 3
NA 1 NA 5 3
NA 1 1 NA 3
2 1 NA NA 2
1 1 NA 14 3
1 NA 1 12 NA
NA 1 1 50 2
2 1 1 NA 3
1 1 1 62 2
1 1 1 25 3
1 1 1 22 NA
NA NA 1 55 2
1 NA NA 27 3
2 1 1 48 NA
1 1 1 16 NA
NA 1 NA 58 2
2 1 1 50 2
2 3 1 NA NA
2 1 1 32 NA
1 1 1 NA 13
NA NA 1 21 13
NA 1 NA 20 NA
NA NA 1 15 NA
2 1 1 13 3
2 1 1 12 NA
2 2 NA NA NA
1 NA 1 70 2
1 NA 1 44 2
2 1 NA 20 NA
1 1 1 15 3
2 1 1 NA 2
1 NA 1 NA 3
1 1 1 19 8
NA 2 1 24 3
2 NA 1 22 6
NA NA 1 46 11
2 6 1 NA NA
NA 6 1 18 NA
2 6 1 14 NA
1 1 1 63 2
NA 1 NA 26 3
2 NA 1 42 2
2 NA NA NA NA
1 NA NA 6 5
2 NA 1 NA 2
2 2 1 4 NA
2 1 1 52 2
1 NA NA 72 NA
1 1 1 61 2
1 1 2 56 6
NA 1 NA 76 7
2 1 1 20 NA
NA 1 1 18 NA
1 1 1 NA 2
2 1 1 86 7
1 2 1 NA 2
2 2 1 32 3
1 1 1 NA 2
2 7 NA 88 NA
NA 7 1 44 2
2 7 1 7 3
NA NA NA 5 3
2 1 NA 71 NA
2 1 NA NA 12
NA 1 2 18 3
NA 1 2 15 NA
NA 1 2 63 6
NA 1 2 NA 2
NA NA 2 NA 3
1 1 NA 3 3
NA 2 1 34 3
NA 2 1 13 8
1 NA 1 10 8
2 1 NA 29 3
2 1 1 NA 2
1 1 1 NA 2
NA 1 NA NA 3
1 1 NA 6 NA
1 1 1 63 12
2 NA NA 67 2
2 2 1 14 3
1 2 1 NA 3
2 2 1 7 3
2 NA 1 61 3
NA 1 NA NA 2
NA 1 1 NA NA
2 1 1 71 2
1 1 1 NA NA
2 1 1 71 NA
NA NA 1 77 NA
1 2 1 NA 2
2 1 1 NA 2
2 1 1 43 NA
1 1 1 47 2
1 1 1 15 NA
2 NA 1 NA 3
2 1 1 57 2
2 1 1 63 NA
NA 1 1 27 3
NA NA 2 10 NA
NA NA NA 8 3
2 1 3 NA 2
1 NA NA 11 NA
1 NA 3 9 3
2 1 NA NA NA
1 8 5 55 12
NA 2 1 19 NA
2 NA NA NA 2
2 1 1 23 NA
2 NA 1 NA NA
2 NA 1 NA 2
NA NA 1 NA 2
1 1 NA 51 2
2 1 1 NA 2
1 1 1 NA NA
NA NA 1 23 NA
1 NA 1 NA 3
2 NA 1 NA NA
NA NA 1 7 NA
1 NA 1 5 NA
2 NA 1 NA 6
NA 1 1 86 NA
NA 1 NA NA 2
1 7 2 18 NA
NA 7 2 NA NA
NA 2 1 13 3
2 NA 1 8 NA
1 1 1 30 2
NA 1 NA 7 NA
NA 1 1 5 3
2 1 NA NA 12
2 7 NA 17 3
1 7 NA 6 11
NA NA 1 NA 2
NA 1 1 NA 2
1 NA 1 56 2
NA NA NA 16 4
2 1 NA 36 12
NA NA 1 16 13
NA 1 NA 24 3
NA 1 NA NA NA
NA 1 1 NA 3
2 1 1 9 3
NA NA 1 NA NA
1 1 NA NA 3
1 1 NA NA 2
2 2 1 23 3
2 NA 1 60 2
NA 1 1 18 NA
2 1 1 49 NA
NA 1 NA 30 3
2 1 NA 26 3
2 1 1 NA NA
NA 1 1 60 2
2 1 NA 40 2
2 NA 1 9 3
2 1 1 6 NA
2 1 1 29 12
1 2 1 59 6
2 8 1 NA 2
1 8 2 10 NA
NA 8 2 8 NA
NA 8 1 51 2
2 8 NA 77 NA
NA 8 NA NA NA
NA 1 1 26 12
2 1 NA NA 2
2 1 1 NA 3
2 1 NA 1 3
1 NA NA NA 12
NA NA 1 NA 2
1 1 1 NA 2
NA 1 NA NA NA
2 NA NA 19 NA
NA 1 1 NA NA
NA NA NA 38 3
2 1 1 43 2
NA 1 1 15 NA
2 1 1 14 3
1 NA NA 22 8
NA NA NA 63 2
2 NA 1 42 3
NA 1 1 NA 2
1 NA NA 20 3
2 1 1 12 3
2 1 5 22 3
2 1 1 47 2
2 NA 1 11 3
2 1 1 NA 3
2 1 1 59 NA
2 NA 1 73 NA
2 1 1 10 4
2 7 NA 33 3
2 2 3 12 NA
2 NA 3 1 8
NA 1 4 NA NA
2 1 1 NA NA
2 1 1 NA NA
2 1 1 NA 3
2 NA 1 NA 2
1 1 NA 12 3
NA NA 1 10 NA
NA 1 1 70 2
NA 1 3 NA NA
2 NA 1 64 2
2 1 1 75 NA
NA 1 NA 48 2
NA 1 1 18 3
2 2 1 NA 2
NA NA 1 21 3
1 1 1 11 3
NA 1 1 46 12
NA NA NA 75 2
2 1 1 NA NA
2 2 1 17 NA
2 NA NA 13 3
NA 8 NA 71 2
2 NA NA NA NA
2 NA 1 NA NA
1 NA 1 19 NA
2 1 1 NA 2
1 1 1 NA 2
1 1 1 18 3
NA 1 1 NA 2
2 1 1 22 12
NA 1 1 21 NA
2 1 1 21 NA
NA 2 1 80 2
NA 1 NA NA 2
2 1 1 43 2
1 NA 1 13 3
1 1 1 4 3
2 1 NA NA 2
2 1 1 60 7
1 1 NA NA 13
1 8 1 15 3
2 1 NA 62 12
2 NA 1 78 NA
NA NA 1 14 3
NA 1 1 NA 3
NA NA 1 9 3
1 1 1 81 2
2 NA 1 48 NA
2 8 1 NA NA
2 NA NA 74 NA
1 1 1 74 2
2 NA 1 NA 2
2 1 1 22 3
NA 1 1 18 3
NA NA 1 NA 2
2 1 1 74 2
NA NA 1 NA 2
1 1 1 35 NA
NA 1 5 6 NA
2 NA 5 3 NA
NA NA 5 25 12
2 1 1 63 12
NA 1 NA 49 12
2 NA 1 NA 2
2 1 1 19 3
2 1 1 15 NA
NA 1 2 51 2
2 1 2 58 2
2 1 NA 22 3
2 1 1 NA 2
2 1 1 NA NA
2 1 1 NA 2
1 NA NA 40 2
NA 1 NA 23 3
1 1 1 7 3
2 1 NA NA NA
1 NA NA 17 NA
NA 2 NA 35 2
NA NA 1 6 3
2 2 NA 4 3
2 NA 1 71 NA
NA 1 1 49 5
1 1 NA 10 NA
2 1 NA 73 12
2 NA NA NA 2
2 1 NA 36 3
2 NA NA 27 3
NA 1 1 3 NA
1 1 NA 26 12
2 1 1 65 2
2 1 1 NA 2
2 2 NA NA NA
NA 1 1 35 NA
NA 1 2 1 3
2 1 1 15 NA
NA NA NA 67 12
2 6 2 36 2
2 NA 2 5 4
2 6 1 NA 2
2 1 NA 54 2
1 7 2 NA 3
2 7 2 NA 3
2 1 1 NA 2
1 2 1 NA NA
1 1 2 NA 3
NA 1 1 62 2
NA 1 1 NA 3
2 NA 1 NA 2
1 NA 1 5 3
2 1 1 9 NA
NA 1 5 NA 2
NA NA 5 NA 3
2 1 NA 24 NA
1 NA 1 28 4
NA 1 5 28 12
NA 6 NA 27 12
NA NA NA 50 12
2 8 5 NA NA
1 1 1 78 2
NA 2 NA NA 2
2 NA 1 3 3
2 2 1 2 NA
2 1 NA NA 2
1 1 1 66 2
2 1 1 32 3
2 1 1 NA NA
1 1 1 40 2
1 1 NA NA 3
NA NA 1 45 13
1 NA NA NA NA
NA 1 1 NA NA
2 1 NA 50 3
1 1 1 40 3
NA 1 NA NA NA
NA 2 1 NA 2
2 1 NA NA 2
NA 1 NA 23 12
1 6 1 28 NA
2 1 1 52 2
NA 1 1 NA NA
2 2 1 56 6
1 2 NA NA 13
1 1 NA 55 13
2 1 1 NA NA
1 NA NA 47 2
2 1 1 18 3
1 1 1 12 NA
2 1 NA NA 2
2 1 1 36 2
2 NA 1 NA NA
1 NA NA 36 2
NA 1 1 3 NA
1 1 1 12 NA
NA 1 1 NA 3
2 1 1 NA 2
NA 1 1 44 2
1 NA NA 18 3
1 NA 1 17 NA
NA 2 NA NA 2
2 2 1 NA 11
1 1 1 66 2
NA NA 1 NA NA
NA 1 NA 36 2
NA 1 NA 12 NA
1 1 1 6 NA
2 1 1 5 3
1 1 1 63 2
NA 1 1 17 3
2 NA NA 62 2
NA 8 NA 63 12
NA 1 NA 35 3
1 1 NA 3 8
1 NA 1 NA 12
1 1 1 6 NA
2 1 1 NA 3
1 1 1 NA 12
2 7 NA NA 2
1 NA 2 40 3
NA NA 2 39 NA
2 1 NA 30 2
NA 1 2 NA 3
2 NA NA NA 2
2 1 NA NA 3
2 1 NA 8 3
2 NA NA 60 2
2 1 1 NA 3
NA NA 1 25 13
NA 1 1 NA 2
1 1 NA 18 NA
1 1 1 NA 6
NA NA 1 21 12
2 NA 1 NA NA
1 1 NA NA 2
2 8 2 NA 3
NA NA NA 7 3
2 1 1 60 2
2 2 1 16 3
2 2 1 14 3
1 7 2 25 NA
2 7 2 23 3
NA 7 NA NA 12
1 2 1 NA NA
NA 2 1 NA 12
NA NA 1 NA 2
NA 1 NA 6 NA
NA 1 NA 22 3
1 NA 2 76 NA
2 1 1 19 NA
2 1 NA 56 2
2 1 1 NA 2
NA NA 1 NA NA
2 1 5 NA NA
1 NA 5 39 3
NA NA NA 61 2
2 1 NA NA 2
NA 1 1 35 2
1 1 1 5 NA
NA 1 NA NA 2
NA 6 1 29 8
NA 2 1 64 2
2 2 1 45 3
NA 1 1 5 3
2 1 1 3 NA
2 6 NA NA NA
NA 4 NA 34 NA
1 4 1 NA NA
1 NA 1 3 3
NA NA 1 NA 6
NA 1 NA 18 NA
NA NA NA 15 NA
1 1 1 NA 2
2 1 1 NA 2
1 1 1 NA NA
2 NA 1 60 NA
2 1 1 NA 2
2 NA 1 62 2
2 2 1 15 3
1 NA NA NA 12
2 7 2 72 2
NA 1 NA 86 NA
